estudiante_id,asignatura_id,nota,fecha
61803381-bd06-42b7-bcb4-6edd3a0452fc,7cb29859-9d90-4bd6-adb7-87e2189b1ef8,2.1,2024-12-10
b9bd9b71-5dd5-4062-b647-2d444cc60ee9,e2f4fcd7-254c-4002-ba8a-84d70eaf9758,1.3,2024-08-19
ad2b0f0b-5abe-4e10-a24c-10f5b5ca180d,3b33e9d5-156c-486d-a912-665fa0049ba6,1.4,2024-06-20
84b95dde-040e-4b30-9233-637594170326,47932f62-550d-4cd5-88b0-6d1fe98adbfb,1.0,2024-11-04
ab6aade0-478f-4002-97d8-1f4e7fba4b4b,cfc0cc88-17e5-416c-90e3-f3a6d3cae33a,1.7,2024-07-23
b7d3b664-9945-4663-b118-466a56aad94b,383a9cdb-e455-4218-9273-db09192c14dd,4.9,2025-05-01
44e2dd6a-e3f8-4f5d-9282-a10d21abd785,b52e0eb8-1f19-4c1a-abc5-4caf09129b84,2.2,2024-11-16
b624f1f4-a640-45cd-a426-461b88f49791,bd812d6a-338a-49c5-b582-adc47df05188,1.8,2024-07-23
fa7b2734-08dc-4645-9b5a-3b8af88bf11b,ea29dd65-b721-4d44-ab92-63b4113ab7eb,3.0,2024-08-28
e6882127-fc5e-48c9-bc7e-76481650a071,0e1b8fc6-99ed-4237-b6d4-275734a7e7b6,1.2,2024-11-06
46d30b8b-3494-4815-b84c-9cbb0ee30935,f971cbd9-b697-47de-9cff-821b1f1fead0,3.6,2025-01-31
cbb1013f-6cbf-4ca3-acc8-71e5ad77188d,76bb95c9-1a7a-465c-990f-68b6957f746b,2.2,2024-07-05
f81f6878-7093-4101-b997-5b0ba2a261a3,7d0b6038-ad4c-494d-a758-2270a6754684,3.5,2024-06-05
790e2c85-7946-4602-8335-bf7820ad9345,33dcae3f-fa1a-4661-a5e5-888586d6f9ea,4.5,2024-10-13
496c152d-c6cb-423b-8f4e-ba10f56c634b,acceda1a-4d15-48cf-9dab-a0ec40d00d05,3.0,2024-10-28
61b9b8a9-d33a-448c-8ac7-91cf5724f37b,dea79217-8df1-4647-94bf-5fb3d44f140d,2.7,2024-12-27
74e217ca-c08b-49ac-beda-bb298ca2d1f2,f63bf402-39d6-4897-a26d-ac5fa942da52,1.6,2024-10-18
7c372057-9f42-4ebf-a60a-d0795493d5f2,c43ce499-22fb-4db1-94c0-4ac67e63d791,1.5,2024-09-29
63761490-24bc-43e6-96d1-42c4d3172d4c,2faae481-6aa5-4aed-b7b0-bf67a0700df3,4.8,2025-05-10
9808ebd5-60ac-4815-9380-fd460b81facd,26f1b5c0-5b47-47d4-8274-53ed3a0875ba,1.8,2024-09-15
88ff6a6f-cb74-46f8-986a-1e7e288f681a,adf0661b-114d-426b-a1bb-580da6a20a0f,1.8,2025-05-07
c33c3d4d-889b-4943-8721-7e6a7d1c431f,c9da46ab-d2ce-4a25-874a-5cc12d9e25b0,1.7,2025-04-24
ffaef345-21e6-4862-95f2-9bc8dac0b3eb,dbfb66c9-7f30-4bf3-8577-5856050dc76d,1.7,2024-11-19
2af022da-bf01-4546-a06f-1e4fa4ead1f3,ff6ccdb3-0878-45be-bb21-0162468bacb7,1.8,2024-07-06
b067260b-1daf-4734-9c55-5b658f4bf9fd,83729684-461c-4626-9035-748a31dbe4ea,2.5,2025-02-21
dda5cb6a-5fad-4c1d-8b43-cddcb6828fd2,3168c0ae-c72d-4165-bc17-566481ea9a68,2.1,2025-03-07
e8772e1a-82d0-40f9-99f1-c14704f0ee11,be9013e9-2b42-452f-9e1f-7b82f1e208f5,2.9,2024-10-14
5cf9e741-9141-4e99-a117-b2a6821dba36,dc6f2380-e403-4d46-bdf2-142750a0d0a4,2.0,2024-10-04
e21f83cb-1b7a-4c01-9322-cca1766cde8f,d370ce85-4419-4ddb-83b7-9ca5aba57326,1.3,2025-03-03
4508212d-082d-4508-91bb-bec1ecf42ab3,6e187eec-af3c-4152-8101-668ef29db314,4.6,2025-06-02
c4cf3160-db7d-4631-9f34-6406c1b6a8b5,9b478f77-c850-4fc0-b2cd-bbda55458229,2.3,2024-10-24
5469bade-b6fe-4281-b8a5-5d42bd7ea0f6,81445244-56da-4a18-810a-b2008bfbdebb,1.6,2025-02-24
6f2bacd4-9f60-4ebc-a513-ce611b104997,de8d94d4-42e6-42c1-a206-eee79973b339,3.1,2024-07-07
cafedb20-2d41-414b-b2da-4f4f35878b24,73f87cc9-52c4-44e4-b9fd-b77c943659d0,1.5,2024-11-08
cacb8d74-aaf6-45f1-8ad9-00549c4a49ee,9962a623-66c4-47a3-b8eb-b5935f471746,2.8,2024-10-06
0e7f2096-d251-4afc-a19e-8570d2f275a8,0597f026-d99d-4a44-89e2-5214bdb80dda,4.3,2024-10-18
ffb4f932-8a67-4c6f-9769-51f0f41ab98f,3edaee95-d83e-4606-9580-ca0e30013ec6,4.1,2024-06-15
b370ef26-3aeb-4c13-afd5-07d8e2650103,692afa06-256a-466e-89ff-4cd9ce6666b8,2.5,2025-04-28
7f954e09-8d0c-4b1e-9506-73a50ff7d852,46516366-53be-4384-9a93-e9098694f31c,3.4,2024-08-25
ffeadf91-4ff9-427a-9eb8-c894bbabb0f2,9d6d7c70-6554-4b28-8b53-e6d96909aca9,2.8,2025-05-29
d1422bbc-14ba-4c5e-98ec-1362d23d4d96,f4a60dc6-48f5-4c6d-a5f9-b22b8c58fdf6,2.9,2025-02-07
d3b38959-27b9-4c72-856f-64d5739aa85f,53b96153-bf53-4b8b-9098-c27b2d6353fe,4.5,2025-02-28
ad0a02dc-be9f-46ab-82f4-48816c99b1d4,ba90ddff-c31b-4935-8806-54d067598f37,3.8,2025-04-13
61803381-bd06-42b7-bcb4-6edd3a0452fc,64258ca1-e45a-42f4-80b0-59dcace34f15,4.9,2024-09-16
1a864b90-8c4a-4f28-b5aa-e20968f7a69d,dbfb66c9-7f30-4bf3-8577-5856050dc76d,3.0,2024-06-30
c818e1f2-fe00-422f-abfe-ebc3dee3c7d9,d98b8b5b-ed9f-437a-abd1-2f61c3c678f2,4.2,2025-05-25
64c8368e-a321-4971-805d-baa875d7a1e2,47d412c5-d0a4-4d9c-9f80-2038f6ed7e19,2.4,2025-04-18
760404f5-8de0-417e-a7c9-10d73ecc3aca,fdba0c9b-fb56-4944-a424-164897367ace,3.1,2025-02-14
3f3b84cd-1512-4ab7-a365-167921b8e176,680d1f31-10e2-4ff1-befd-a097c8ea64c3,4.5,2025-01-01
ab7c4577-c4ef-4d03-9377-3f3e64db64b0,49ce4819-1eb7-4baa-92bf-dcf5d930dfce,3.6,2025-04-28
d0147229-2d91-4c8e-a163-7456ae500c10,22d439e9-7c3b-462c-ae5f-b193214cc640,4.6,2025-04-27
62bf45d8-5a7d-415b-8101-c1ff59adb9e1,87b533b9-e084-457f-a9ee-4556dbfd824c,2.1,2024-11-19
63cf13e0-3191-4c38-9094-3af8a1bf0c60,a5ae4073-ddc9-4df5-8254-a433ffad9415,4.5,2024-09-11
6d444c8e-22d4-4c26-8775-a71ff7346111,29d020ea-e15a-40fc-8acf-b716fe685d3f,3.0,2025-02-15
d845876c-dc1f-4b9f-924a-cafa5c19f292,7808cad6-48ec-4820-8ecf-b72c72a0ada7,4.2,2024-11-28
c3af0b16-2f99-4659-92fb-49437fcafbdc,50feb71a-da3e-4a0e-aa62-411c026fb63e,3.0,2025-01-01
f9354091-1499-4abe-aeef-11217b42e9fe,d15600f2-5230-4ce0-bb62-d6a212dd5308,1.2,2024-06-30
3139e529-6948-4b3d-b7fe-1e6b19ef2315,26f1b5c0-5b47-47d4-8274-53ed3a0875ba,4.6,2024-12-03
98ef497a-0dd8-4c55-afed-32c93ceba5ed,ba90ddff-c31b-4935-8806-54d067598f37,3.1,2024-11-22
f172a0d9-cdaa-42dd-aed3-86e1b9058c79,c9da46ab-d2ce-4a25-874a-5cc12d9e25b0,4.8,2025-01-27
126c8d68-b050-4963-9745-28b783a22dc3,de4bb526-76a0-4b8a-8939-1aa2bbaf0f0a,4.0,2024-11-28
27c9a413-f090-43e6-9cfd-695c763683c0,a7d30fc8-48b8-468d-b250-1378f7bfb7f1,2.7,2025-02-02
ffd8776a-d807-4987-b03c-f23630c0727a,abbe6b6c-a30b-4440-abe8-534130063148,2.7,2024-07-02
f0ff766a-6a54-45ea-80e6-91486d109ddf,886424a6-597d-463c-b6d8-76b1cc6c4708,4.1,2025-01-01
f5057427-6256-43d5-8996-767659f807c6,2f9b296a-040f-4c19-ac8b-864851eadf4b,3.7,2024-08-25
115379e1-6846-42e1-8248-ef82045c7486,1407f527-f676-4e1a-a3a6-818833e416df,3.7,2024-06-29
410787fb-531f-4936-b0bf-3f530863c756,cc0f3904-0b6a-418e-8ea2-8e17df0d195f,1.8,2024-07-30
40628782-7b0e-4f5b-97c5-d43359616951,adff72c5-f321-48c9-8552-6597e7c06c7e,1.3,2025-03-14
99b8fce0-1ec5-4346-93a5-d7eb37e7610d,f9761fd8-3bba-461e-aae1-dbfda63da9fa,2.0,2024-08-23
40381232-0626-44ab-b6e0-2d4d7f7fc29a,5c8d50a7-b10e-49d5-8722-f65121d8a01f,4.5,2024-11-08
3139e529-6948-4b3d-b7fe-1e6b19ef2315,7c69af16-0acc-4dc3-ba8f-026c925facc3,2.2,2024-10-09
c2d265a3-c4fe-4733-ae27-9a27b276dee4,f8bb7788-c57a-45bd-8fb0-1440c1abd8b6,1.7,2024-07-05
4e4612a6-e2ba-4ca1-877d-b0b25d3c41fa,01c748e5-a976-4dac-af01-f62b4134b477,3.9,2024-10-26
ed5fc666-699d-4014-9d3a-f98e680f6a79,07069531-e9d7-4bf2-bda8-3a0da5a87e4b,4.1,2024-12-01
bffc9e40-e286-4202-87ee-e9934e6a8fd0,9d42511c-cf94-49c4-a15e-8fa126a1e8f1,1.4,2025-01-08
1f4e16a4-b412-4f59-a0f2-c8e69cd0bbda,5a0e3a3f-7c73-4bf0-afe6-3711c4e9dc1c,1.6,2024-06-16
e103f744-541c-4712-9329-849397e4f3b3,bdc79fab-7f8f-4b4c-9334-7c393b290c38,2.5,2024-06-19
d9f9a11e-ba95-4d93-aac4-b0ab70e0fbec,7eae2f8a-f135-4e9f-8a44-e54634b204c2,2.4,2025-03-07
2a09360a-1db1-45ff-96cc-fe88571e729a,7808cad6-48ec-4820-8ecf-b72c72a0ada7,3.2,2025-04-26
e1b03014-296d-4e17-872e-5b7f5267547b,272ae35d-4c32-4686-b744-dd8d77bff250,3.8,2024-12-05
72e54841-5ce0-472b-8b7c-ceb93469a39d,de8d94d4-42e6-42c1-a206-eee79973b339,4.6,2024-07-05
ca451c43-60bb-4c45-a8e4-e497a3d3ee49,bd164190-901b-4eed-b971-e14751360170,3.1,2024-09-01
37e516a6-3da4-4495-ad7d-6c8f971f35f5,ff986a67-0e27-44be-9265-d49583dfe2d5,4.7,2025-05-22
025e7856-9334-449e-a49c-eff8495cebd0,99d3e05a-5806-4e47-9968-4898a68a046a,2.7,2025-02-11
dfc5f5fe-bb5f-4c1b-9bbc-427b51e70577,f679c6a7-7712-47df-b129-ae61d82ca3b9,4.6,2025-05-27
67e6d4c1-2b05-4f0f-9065-1039285251f6,256b46c9-aa75-4745-9c33-5008b4331688,1.1,2025-05-20
c6fa265f-e12c-4e0b-8db4-9bfa34639d24,13077f75-f0d1-42e2-a1bc-3f11473550bc,4.0,2025-01-27
c2bb2b99-a111-4603-af67-60d8284e055c,34f8d238-366d-4d2b-9afe-13705bf05927,1.7,2024-11-25
4a7ec19a-0d56-40aa-9cdf-6b6b47184980,5560e9eb-111f-440e-90cb-8566ad3bdf03,4.4,2024-10-02
526d3d7e-3e4d-4873-9b9d-3276cf5f8eb7,3c0df2c5-2731-45e8-bbc9-2ae4f1a64bac,1.8,2025-04-19
52874a3b-23cf-4af2-929c-d565f1c81c99,e00a3d26-1232-4eea-a250-6b0f8d248311,1.3,2024-11-07
5fbc3f5a-54d4-4ef4-b038-23238ba3477f,f1b61493-9397-4b30-bd90-b773a7265a88,3.2,2024-12-05
b5ffde05-3ed0-4850-bc44-46dc999429f1,99d3e05a-5806-4e47-9968-4898a68a046a,3.6,2025-03-07
096a9bfa-c80d-41ce-a2c7-270af71e56df,4b144af0-6874-4ad1-b7a8-19200d99e00a,5.0,2024-12-02
7720c2d2-e5fe-45d5-840d-31a58d8bff82,eba7262f-9209-4bc4-91ea-cea00367061f,1.3,2024-10-20
0b1b1de4-9ca8-4298-bf7c-4be950e0b2fd,0597f026-d99d-4a44-89e2-5214bdb80dda,3.3,2025-04-18
886ecc78-548c-493b-9a90-3e02a2f2b3c9,1a7dfd8d-3e0c-42c7-9333-192e17eba552,4.5,2024-12-19
1c0cd700-7263-4db3-b73f-e8b27772e19b,fd98a0ee-97c7-4880-b61e-cd3c0a7ed05b,2.5,2024-09-26
c5d9bfa2-1406-4a4d-8ff2-66b32c9b64be,7cbbd1b5-e7b3-4f34-865b-75fbd275be7a,3.8,2024-09-24
d91f8291-f8d6-45a3-9e3f-489fed569985,458fd9d7-9591-4c6c-b7b4-f1de3bc5de62,4.2,2025-05-10
9650c438-11ba-4152-8846-288a9e9e75c6,2a226395-c785-46d3-ac15-27306537057a,4.2,2024-07-20
7bb3bdd7-ad62-4ba7-af13-edc2777b5665,5e3e026c-5f21-497b-9538-3100a26a99dd,1.2,2024-09-11
69c8931b-05b8-4bfd-bfb8-77dcbe0a18ea,cde6e218-ff1c-4a2c-b6df-c645e4d0a450,2.1,2024-12-24
167e2a0c-a560-4ba2-a994-ac3de236114f,350a3382-8112-4fec-83f5-4c30bf56e0e9,1.8,2025-01-03
f5f5ae6f-32a6-4943-9bb0-8d72e010cc19,789de4e6-93be-4183-a17d-91bf6bbd8746,3.4,2024-09-16
ed696b54-460f-4b1c-8333-ab5abc432e68,231219d7-ab1f-4c45-9176-eb4453522676,4.0,2024-10-18
e71cdb98-f5d9-432f-90d6-2ac1745e37c2,b6aec572-66b1-4f06-b2d8-5c6bfabddb67,3.7,2025-02-08
302925aa-d73f-4586-a916-c4ffa88673fa,db68dd3c-6ac6-4837-bd22-11a8c6cf4315,2.8,2024-11-13
af8851df-147d-4039-819a-08dc6f6e50ac,1b559645-cd67-4a47-9b10-aed735d25ad6,1.2,2025-01-16
d221fd11-f0b2-45e7-a59b-44894a2887c9,29059c09-a83d-4504-a64e-1b4ec3cbc42e,4.4,2025-04-06
3b6094ed-0f73-4591-b174-8cbac655ea7e,e884a29a-4226-40e3-9d34-48882bdfe6d6,3.7,2025-04-04
3a63f9a7-5281-429f-b8bc-79c228689011,eb6af6e9-3733-45eb-9279-12d9ad4235f2,2.2,2025-01-21
9ebc2194-1e39-45a7-b7b8-5e55ca2cdbd1,f2cb0ced-7b1b-4760-9315-e6bf75fefdc3,2.2,2025-03-17
4c19ebea-ac8a-4ac0-9ba5-1d1d44d437cc,0811530d-6b5c-4bbe-9700-15f21ef35df0,4.8,2025-06-01
2be3c203-fbbd-4b82-a38e-43537d8af17c,e6ea2ad2-0b79-4d86-a247-484855e947d1,2.2,2024-08-18
43d3d9ef-82f2-445e-9ba9-ee8ea11c6e1e,b6ae194a-42b2-4a16-81ec-47f7b7b012d8,3.9,2024-07-03
f456a8fd-94e7-4aef-b6e8-3e011c95cd82,4cc2408b-2f66-4aa5-be47-007aada13ddf,2.7,2024-12-15
19206041-915f-4142-adb5-984fd6b4d010,8830be43-8892-4c40-a8a4-8159e7bcfcf0,4.2,2025-02-07
7ad18682-9dac-4284-986c-47f4aa2de86e,6f28851c-913d-4618-935c-51423f439285,4.6,2024-07-31
67940dd6-97a5-439d-823b-da123911d188,73f87cc9-52c4-44e4-b9fd-b77c943659d0,4.1,2024-10-02
0d71fea1-8163-4a20-9092-cb928a08228e,689dbd5b-5b48-46a9-b796-4504e51d5724,3.0,2024-07-08
74bb5b92-923d-49c6-b2fa-671e5a3884cd,2d20d11a-4844-42b6-84cc-c29e1b1ac4ee,1.9,2024-12-14
d1f5501a-6d3c-480e-b892-4463edb28da0,88b6489b-ef2c-4457-8bd1-8edab54eac2d,4.8,2024-07-01
4f707f61-7cba-4a18-96f4-394ac8b896ca,245b2014-b978-47a2-80c1-5266ddd60dec,4.6,2025-04-29
dc09d4b9-f0fa-4ae5-90a4-a3c88efe0ca5,cf89fca4-8ceb-4608-8b58-a568d939acc7,4.9,2024-11-12
ca0485ab-255a-4e3c-a717-2b2a03882845,53778ebd-be14-49a0-8455-628615c6f979,2.9,2024-12-31
f72f167f-23bd-4b86-a04c-1f6cb107722e,42778d69-c699-49ee-af8e-e776a22205f3,1.9,2025-02-28
f773eb75-e755-4b4c-b091-09b145390970,6d5fcd19-f43f-472a-9a3d-8f436c868018,4.3,2025-01-07
0a23339a-4f1f-471f-b581-419cd444bc48,d962565b-603f-4e3d-a482-fa2d83393dee,2.4,2025-01-12
31a1e0c3-8146-457d-a5e6-bfeff353e0f9,57e724c3-2e76-4108-b23b-d3f991b66543,1.8,2025-02-07
dacb9709-79bf-4ab5-89c7-3a9c42f14542,b8ba3dc0-412b-4254-b7f7-5076a52c9e85,2.9,2025-03-04
c8181fc2-eeac-413f-b395-62067306d691,892e8f5f-d648-4169-b03a-fab7bfe789ba,4.5,2025-03-19
13a75208-7985-411b-be80-b5358f87ad8d,af1ab53c-2f65-45e7-b6d2-371fac2c50c7,1.0,2025-05-03
afa8dd5c-b67d-49b5-80dc-af749810e966,1a9b6a1e-7c4a-4372-90b3-f3ffe20ddd21,4.4,2024-06-26
7a113f84-7fad-440f-bf4a-df629389d6d3,cde6e218-ff1c-4a2c-b6df-c645e4d0a450,1.2,2025-02-02
8feb7890-64e7-4d4e-a3cd-8bc0a9071384,0e085b8d-74ae-4d6f-8992-45c46e53d85d,3.7,2025-02-10
bf837082-992b-45e6-9377-6c6875a5b870,70b39c2a-7893-47ff-b7fd-5e8c64229802,4.3,2024-08-28
5d8160c8-df73-47f5-b277-2b018a210ae8,8fcce15f-b2d5-4d76-89ef-e8bdfa2b0e55,3.5,2025-01-09
7ed3d396-04c4-4094-8173-91999593cce8,94aa261f-41cf-4dad-bcb6-8cccb291538b,2.9,2024-07-24
ef3d735f-6f83-4bb4-9b3e-1ea36e85d146,03a5b988-cda4-48ac-a8e9-321d6c630e20,3.3,2024-10-07
86c3cffb-fc93-4283-8a9b-d04b9c257e01,bc9790b6-594b-47a5-99cc-2318c7f5a877,4.4,2025-05-12
448d1012-fafb-49cb-8396-cbadd14eb0d6,df4c6709-f2da-483d-b19b-4782400b3ded,1.4,2025-03-05
7710d1f9-d396-4930-a9ff-035af8c1ad9c,3d82e025-2a6f-423d-9358-32f05e85c13d,4.7,2025-04-14
869a254c-6503-4c2d-a810-839e73dd512c,dcffa250-7f71-4879-9a8f-69edc610ed15,2.4,2024-12-30
2e7dd973-a635-48b0-84b6-e9f6a722d36a,abb38ded-f8ca-4f49-8159-43ba6598abf5,4.6,2024-09-08
f68b44ca-21b8-4cad-8914-22b2308c9f71,d962565b-603f-4e3d-a482-fa2d83393dee,2.0,2024-08-14
d67dfdc7-e66c-411b-92a2-cc13f8c95141,1dfc6d2d-c5ad-4598-9e3b-6ea9068497d7,3.9,2024-07-06
2da85480-dfac-4647-b968-c3860bac0a4d,9328ed45-4212-4826-bc63-4eba2413c68d,1.1,2024-08-27
14a0b50f-9d0c-47ec-b64f-10799cda64b4,9c0d7799-667c-415a-9525-07a86cee7652,4.1,2025-06-02
3fdf4377-0bd7-4f37-9fd0-bcda65b21e8e,0d92a4d4-fb04-41bf-a8d8-96427f7e2fd6,3.7,2024-10-23
07ffbbf7-2eac-41c2-9a05-b2f2a81af71e,0150c47d-2c8c-41db-9ada-6c106e0a44fb,2.5,2025-02-11
57ca0a9a-1be4-42d6-b7d1-be6d86e0089e,5a5ca7ca-e312-476a-85f5-c4ebb64fc3e9,2.5,2025-02-10
534ddac5-93ff-4006-a179-6d2daa7efe79,b23d99f5-a830-4995-bcd0-310a9f580580,3.8,2025-01-25
53bbd5d2-cceb-4964-9f87-c2f5908c1813,70b39c2a-7893-47ff-b7fd-5e8c64229802,1.9,2024-08-23
5226a941-13f7-4296-a677-9796a5f4b0c2,4f7c0704-74dc-440f-8189-947a17e4cfab,3.7,2025-05-06
43efa45b-20fd-4e9a-94fe-ea944a325aa2,7253f11a-6a8d-4c8b-8fcf-7f283b8ee960,1.8,2024-06-30
72fde727-fcef-4d93-ba9a-9af53597868d,12c17c3a-1039-4528-be21-472de7eddb22,3.0,2025-05-05
a80a8253-46a6-4fe5-8c66-1135a5e4dd72,cef83aac-036a-4843-9e56-96b8a814ae83,2.3,2024-06-16
a95c2781-8518-4206-9a92-ebe6fc099b4f,5c8d50a7-b10e-49d5-8722-f65121d8a01f,3.4,2025-04-05
69c613c8-5048-4ff1-880a-50099ab5479e,5c1907b1-ede8-40a3-82b6-fef45ead1a4f,1.2,2025-05-26
29ccaf8a-a09e-4ae3-8eb9-8286f55e9268,4f7c0704-74dc-440f-8189-947a17e4cfab,2.7,2025-02-12
16760423-9ba1-4cf5-8252-89635554c378,7730fc9b-0f4d-46e2-8e50-e2d8bb38c2b3,4.3,2024-08-31
a0cdd3b0-35ba-401a-b0de-c3d1e6d171fb,272ae35d-4c32-4686-b744-dd8d77bff250,4.9,2025-02-24
fbfbfcb4-0b55-4825-bcbf-a10e2e0b562e,71393593-4f62-4be4-8957-35cd2676c52b,4.5,2024-08-16
a91c7e9f-3ac8-49f7-8e62-0f9a116ea2e7,24d14dc3-4265-4c60-96f7-6d483b0b80a7,2.4,2024-06-29
4496a76a-e9c9-4dc9-a323-937b41bd0783,6d5fcd19-f43f-472a-9a3d-8f436c868018,3.3,2025-03-26
fb3575c9-b004-4d5c-be34-c1566ac77a89,d6b9f464-fd89-4478-9cd0-9d777642b7ce,2.9,2024-12-14
635de273-0b70-465a-9143-8febe1308274,c9da46ab-d2ce-4a25-874a-5cc12d9e25b0,1.8,2024-11-26
53bbd5d2-cceb-4964-9f87-c2f5908c1813,cd764296-a316-43f3-897f-b2311bf0340b,2.5,2025-05-01
e8e66aae-34ed-4bf1-8e6a-1ee87fdb7526,ca54a44c-3038-49c0-8679-395ccc5f7d97,1.3,2024-07-22
bd302b98-0c45-4a6d-9d4a-d1935d599820,a5a93f5e-2e44-4a00-981b-2b8959653ee0,3.7,2025-05-09
9f949947-aeac-40d9-8a8f-8126c4083d2c,d3369ff2-410e-491f-9a5a-2366aec29494,4.4,2025-03-04
16f3abe2-0d9c-4606-a6a2-9b3980aa1144,32a35fcb-2818-4e71-8d1a-ce06e3b59e03,4.6,2025-01-30
408a4f50-1ebc-4b01-bbfe-3b7422413ae3,26f1b5c0-5b47-47d4-8274-53ed3a0875ba,4.9,2025-02-19
b2a91357-666e-4efe-82e8-14dce33ec3a0,bd164190-901b-4eed-b971-e14751360170,2.3,2024-10-29
074bccc4-13a8-4ec3-bfb8-5d80372b376a,aee747a3-9727-44e1-9bdd-6bdb7824d30e,4.8,2024-11-29
14bc3a93-b879-4af0-9a25-cbbebfaf3103,64ee13da-5189-4ef9-b5ea-e54065e93ea9,2.5,2025-03-07
2f3f316b-4d30-450e-8a6f-b8e2b89ec4b0,e94d82b2-f315-4109-be78-35219a93570d,1.3,2025-03-24
741d0a32-1e2c-4cb5-aa16-1b08c59e3b37,1fe617de-56d3-4004-9dff-ffc4722ec2c3,2.2,2024-11-14
3eb665c2-3dcb-4274-9b87-2e1aa38c393d,89a56c21-6307-48fc-be75-4fb050ecbe88,2.7,2024-09-12
90dbb45c-a810-44a8-9415-1a3b3229b3f9,c85b3c10-8f15-41a9-8923-baf9483863fe,4.9,2025-01-11
7c9186b4-7b48-49b5-a5cc-9fd763afbdb4,c1dc6776-1a37-40c4-92a4-b617338f9d7a,1.3,2025-05-05
ac00acb9-3161-42db-a80b-bda21c40019b,4562e659-ce62-4454-8562-40957b457b43,1.3,2024-12-16
1a864b90-8c4a-4f28-b5aa-e20968f7a69d,c2628c4c-2f6c-427b-8992-79a5b41af19c,3.9,2025-01-20
68ce2f96-ff55-4f24-849c-5c81ebfab405,82ea8b78-8c7f-4449-9e90-9735bc8bbba9,3.7,2025-02-26
65e56466-20ba-48ce-9e01-3fac0293c602,53b96153-bf53-4b8b-9098-c27b2d6353fe,2.3,2024-09-30
37d071ea-420d-4ed2-a92b-6aec1dbd035c,ed5daef7-57ef-426e-b0c6-d4d898686df2,1.1,2024-09-14
b891b46d-5f88-4b61-bba3-26ece15a181b,eb82695e-b1b9-497f-8843-429e8f0f5bf0,1.6,2024-10-05
6a912cfd-7765-4c7f-8225-57b8d559d052,eae6b612-d91f-48a1-9dd5-37bd74d5ccca,3.3,2025-05-01
63761490-24bc-43e6-96d1-42c4d3172d4c,6a21df12-4bdf-44b5-ab37-f7909bc8f6fb,2.8,2024-12-23
7aafeae0-2b4b-47d7-86d4-02850bf3713d,af1ab53c-2f65-45e7-b6d2-371fac2c50c7,3.8,2024-07-04
7d08e367-bc71-439d-8297-3f0e2f373353,4f7810fc-fe5d-4113-80ae-e0b8cb1e1c26,3.9,2024-10-15
25772215-ddb1-4a35-8867-f55ffd04d441,dac89ec5-6686-45a0-b1b3-7b03d888d27e,1.3,2024-10-13
8c060987-5c74-4644-a583-be4cb16fe3a0,35566df8-df24-45f6-8964-a5568dc8c7ae,3.6,2024-12-31
a361511f-6b01-438c-aca0-d1f5fcf2e04f,0e085b8d-74ae-4d6f-8992-45c46e53d85d,3.9,2024-12-26
e7bb90c2-733c-44ed-bead-f5dc0d2149a2,6f7d8086-4ec3-4321-ad0f-fbc09f15d999,4.7,2025-04-09
fc961438-03f0-4afb-9513-afb2b03064ce,133cbf70-25d4-4c71-8d69-d3ffcde4a286,2.8,2025-02-28
4b777cb0-e04e-41bb-8216-5886524043c8,490632e7-2d8f-4851-8a19-cf077fbdee21,1.9,2024-09-20
e96eb226-e5a9-471b-8477-a326ea41887e,642870d9-84f4-4a17-b099-8ed7ee25fd39,4.6,2024-10-04
1e987b53-d4bc-440b-8c65-ff046a07b1da,019cb4b6-54c7-48f8-8256-3c5b69366cd6,4.1,2025-03-23
0719dd0d-b256-47b2-9e8e-94c6695931f0,4f7c0704-74dc-440f-8189-947a17e4cfab,2.1,2025-02-19
8557f272-c147-42cc-88a2-df1ab0eb917d,3e413e16-9835-4c46-98d3-0541b1db90b5,3.6,2024-12-17
8d9617b6-dd67-4683-8da8-bc658aef2978,222d74e1-7f0c-4d1d-b3cf-39eb7438ad7f,3.4,2025-05-17
eae7cc34-1dc7-424b-b2f5-a4a87e08b36d,57e724c3-2e76-4108-b23b-d3f991b66543,1.7,2024-11-06
01c58d2d-1fee-44db-bf4c-65f9b63f3b2a,1dfc6d2d-c5ad-4598-9e3b-6ea9068497d7,4.6,2025-03-31
637187f1-7f20-4b12-b835-e2c3e69a5a45,5a8b9b60-f59e-4a1e-ad30-4c5d2bbd0105,1.5,2025-02-21
823e2808-6ce1-4a58-96a9-b2296cc32364,9c89030b-4dfb-476e-8e2c-b8a99be77914,4.4,2024-08-19
9206f843-5cd9-4974-b13b-6b2cb0c6f823,af81a094-0ab6-462c-867d-d2d9ec556ad8,2.1,2024-12-07
e1c4a0b3-e652-480f-a070-dd7c24af2983,0c2ac883-32e1-4d87-b13d-d0e3dc8eb885,1.7,2024-07-06
08a9d8ba-d534-4ed0-8bb3-314cf7b925c6,e2f4fcd7-254c-4002-ba8a-84d70eaf9758,2.9,2025-03-04
07e93eb7-9e98-426e-9082-60ee8e6a970b,dad80637-0c8d-4c4e-9e86-402c913f6a49,2.5,2024-12-12
dd3bfc80-bd4f-464a-8980-49b3c19feaca,1f8a7b36-e14a-40c0-8b40-f6f4c1eed381,3.5,2024-11-10
97c04f03-d510-434e-96ea-8c3df0f7023f,23569f46-bb30-496b-a21f-9a06c9278fb2,3.7,2024-11-11
